USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
653767,BATES TRUCKING CO INC,ACTIVE,,Carrier,Interstate,Private Property,,40557894,,05/21/2020,"444,046 (2019)","4305 48TH STREET BLADENSBURG, MD 20710",(301) 773-2069,(301) 699-3268,lbryson@wb-llc.com,www.batestrucking.com,"4305 48TH STREET BLADENSBURG, MD 20710",BRUCE BATES LONDON BRYSON,275,,,132,Not a,Not 100% compliant
742910,INTERMODAL BRIDGE TRANSPORT INC,AUTHORIZED FOR PROPERTY,IBT,Carrier,Interstate,Authorized For Hire,MC337584,53014246,,08/05/2019,"8,500,000 (2016)","1919 EAST PACIFIC COAST HIGHWAY WILMINGTON, CA 90744",(310) 518-7032,(310) 233-3823,bbradley@ibttruck.com,www.ibttruck.com,"1919 EAST PACIFIC COAST HWY WILMINGTON, CA 90744",FRANK MCNAMARA,275,,,249,Not a,Not 100% compliant
771623,GARDA CL SOUTHWEST INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC496162,,,05/05/2020,"7,087,770 (2019)","2000 NW CORPORATE BLVD BOCA RATON, FL 33431-7304",(561) 939-7000,(561) 368-5508,adrianna.nicholson@garda.com,,"2000 NW CORPORATE BLVD BOCA RATON, FL 33431-7304",KURT EIMER,275,,,573,Not a,Not 100% compliant
920098,FEC HIGHWAY SERVICES LLC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC236440,37370000,,04/01/2019,"11,852,652 (2018)","7150 PHILLIPS HIGHWAY JACKSONVILLE, FL 32256",(904) 538-6371,(904) 256-0462,mark.richmond@fecryw.com,,"7150 PHILLIPS HIGHWAYJ JACKSONVILLE, FL 32256",ROBERT LEDOUX NATHAN ASPLUND,275,,,275,Not a,Not 100% compliant
297572,ALTOM TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier Cargo Tank Broker,Interstate,Authorized For Hire,MC187735,106822372,,09/03/2019,"20,294,565 (2018)","4242 SOUTH KNOX CHICAGO, IL 60632",(219) 228-5002,(219) 228-5202,ddziubczynski@altomtransport.com,,"1646 SUMMER STREET HAMMOND, IN 46320",DAN DZIUBCZYNSKI JEROME PISZCZOR,276,,,253,Not a,Not 100% compliant
309317,RALPH CLAYTON & SONS,ACTIVE,,Carrier,Interstate,Private Property,,63156657,,06/27/2019,"6,040,000 (2018)","1355 CAMPUS PARKWAY NEPTUNE, NJ 07753",,(732) 751-7619,lkapp@claytonsonline.com,www.claytonsonline.com,"PO BOX 3015 LAKEWOOD, NJ 08701",LOIS KAPP DOUGLAS R CLAYTON,276,,,233,Not a,Not 100% compliant
480301,T C I TRANSPORTATION SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC619388,,,01/24/2020,"11,658,100 (2019)","4950 TRIGGS ST COMMERCE, CA 90022",(323) 269-3033,(323) 881-6363,,,"4950 TRIGGS ST COMMERCE, CA 90022",ANDREW FLYNN,276,,,334,Not a,Not 100% compliant
817273,BIG CREEK CONSTRUCTION LTD,ACTIVE,BC MATERIALS LLC,Carrier,Interstate,Private Property Private Passengers (Non-business),,,,06/03/2019,"7,998,742 (2018)","1617 S OLD TEMPLE ROAD LORENA, TX 76655",,(254) 857-4370,cwolfe@bigcreekconstruction.com,,"P O BOX 249 HEWITT, TX 76643",CHRIS H. WOLFE JOHN MILLER,276,,,191,Not a,Not 100% compliant
925129,NORTON TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC399148,,,12/11/2019,"13,100,000 (2019)","50A FIELDSTONE VILLAGE PKWY ROCK SPRING, GA 30739",(706) 924-2656,(706) 924-2422,rdearing@nortontransport.com,,"50A FIELDSTONE VILLAGE PKWY ROCK SPRING, GA 30739",CALVIN NORTON MICHAEL NORTON,276,,,400,Not a,Not 100% compliant
965318,GST TRANSPORT CORP,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire Private Passengers (Business),MC412780,,,08/17/2019,"5,392,329 (2018)","1897 ROUTE 38 SOUTHAMPTON, NJ 08088",(609) 267-3380,(609) 267-3939,jbrunt@gsttransport.com,,"1897 ROUTE 38 SOUTHAMPTON, NJ 08088",PETER BRUNT,276,,,249,Not a,Not 100% compliant
6682,PILOT AIR FREIGHT LLC,AUTHORIZED FOR PROPERTY,PILOT FREIGHT SERVICES,Carrier Broker,Interstate,Authorized For Hire,FF2037 MC389460,57132219,,02/19/2020,"1,500,000 (2019)","2 BRAXTON WAY SUITE 400 GLEN MILLS, PA 19342",(610) 842-0435,(610) 565-4267,msilva@pilotdelivers.com,www.pilotdelivers.com,"2 BRAXTON WAY SUITE 400 GLEN MILLS, PA 19342",MANUEL SILVA,277,,,255,,Not 100% compliant
104249,ROGERS CARTAGE CO,AUTHORIZED FOR PROPERTY,,Carrier Cargo Tank,Interstate,Authorized For Hire,MC64932,6932438,,09/09/2019,"14,753,102 (2018)","611 S 28TH STREET MILWAUKEE, WI 53215",(414) 671-8070,,tyauck@tankstar.com,,"611 S 28TH STREET MILWAUKEE, WI 53215",TIMOTHY YAUCK,277,,,267,Not a,Not 100% compliant
216132,HEARTLAND CO-OP,ACTIVE,,Carrier Cargo Tank,Interstate,Private Property,,7987563,,04/09/2018,"10,690,000 (2017)","2829 WESTOWN PARKWAY WEST DES MOINES, IA 50266",,(515) 225-8511,bchizek@heartlandscoop.com,,"2829 WESTOWN PARKWAY WEST DES MOINES, IA 50266",BILL CHIZEK,277,,,359,Not a,Not 100% compliant
268831,WASTE MANAGEMENT OF MS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,01/16/2019,"7,770,000 (2018)","382 GALLERIA PARKWAY SUITE 107 MADISON, MS 39110",(281) 386-5238,,tjacques@wm.com,,"PO BOX 820010 VICKSBURG, MS 39182",DAVID MYHAN R. THOMAS JACQUES,277,,,264,Not a,Not 100% compliant
359312,MAYER ELECTRIC SUPPLY COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,6900419,,02/25/2019,"4,670,000 (2018)","3405 4TH AVENUE SOUTH BIRMINGHAM, AL 35222",(205) 583-3500,(205) 583-3318,riskmanagement@mayerelectric.com,www.mayerelectric.com,"3405 4TH AVENUE SOUTH BIRMINGHAM, AL 35201-1328",JAMES W SMITH DAVID MORGAN,277,,,198,Not a,Not 100% compliant
372783,THE ODOM CORPORATION,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC568916,,,03/11/2020,"8,414,292 (2019)","11400 SE 8TH STREET STE 300 BELLEVUE, WA 98004",(425) 709-7482,(425) 468-4730,michelle.johnson@odomcorp.com,,"11400 SE 8TH STREET STE 300 BELLEVUE, WA 98004",STEVE M STEMBERG,277,,,292,Not a,Not 100% compliant
563314,FORD STORAGE & MOVING CO,"AUTHORIZED FOR PROPERTY, HHG",,Carrier,Interstate,Authorized For Hire,MC254535,7496912,,04/22/2020,"6,165,985 (2014)","10364 S 136TH STREET OMAHA, NE 68138",(402) 592-5455,(402) 597-3186,melissahobson@fordstorage.com,,"10364 S 136TH STREET OMAHA, NE 68138",ROBERT FORD JACK FORD,277,,,224,Not a,Not 100% compliant
873632,ACCELERATED SERVICES LLC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire,MC382853,,,04/21/2020,"23,152,848 (2019)","19201 E LINCOLN AVENUE PARKER, CO 80138",(720) 200-3100,(720) 200-3101,kathy@autotrans.com,,"19201 E LINCOLN AVENUE PARKER, CO 80138",KATHY SCHOENENBERGER TOM MONTGOMERY,277,,,280,,Not 100% compliant
118783,MILLER TRANSPORTATION INC,NOT AUTHORIZED,MTI,Carrier,Interstate,Authorized For Hire,MC323278,,,04/08/2021,"95,000 (2019)","2282 HARE HOLLOW ROAD GRANTSVILLE, MD 21536",(301) 895-5650,(301) 895-4779,,,"P O BOX 1650 CLACKAMAS, OR 97015",ROBERT MILLER,1,,,1,Not a,Not 100% compliant
138277,"MEIKO FREIGHT SERVICE, INC.",NONE,,,,,MC32570,,,,,12300 RIVERSIDE DRIVE MIRA LOMA CA 91752,(951) 360-0281,(951) 360-3678,,,19600 MAGELLAN DRIVE TORRANCE CA 90502,,,,,,Not a,Not 100% compliant
11879,PENNSY SUPPLY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC242945,3020575,,06/23/2020,"3,094,190 (2019)","2400 THEA DRIVE STE 3A HARRISBURG, PA 17110",(717) 221-2659,(717) 724-3506,margaret.salefski@pennsysupply.com,www.pennsysupply.com,"2400 THEA DRIVE STE 3A HARRISBURG, PA 17110",RANDY GOOD,278,,,140,Not a,Not 100% compliant
347778,K C LOGISTICS INC,AUTHORIZED FOR PROPERTY,KC TRANSPORTATION,Carrier Broker,Interstate,Authorized For Hire,MC201946,180655797,,08/30/2019,"25,393,731 (2018)","888 WILL CARLETON RD CARLETON, MI 48117",(734) 654-0010,(734) 654-4610,murphyt@kctrans.com,,"888 WILL CARLETON RD CARLETON, MI 48117",MIKE HANSCHU,278,,,322,Not a,Not 100% compliant
181647,JOM INC,ACTIVE,PONDEROSA MEAT CO,Carrier,Interstate,Exempt For Hire Private Property,,62946033,,07/13/2018,"104,869 (2017)","1264 S VIRGINIA ST RENO, NV 89502-2802",(775) 322-4063,(775) 322-4308,ponderosa@power.net,,"PO BOX 3051 RENO, NV 89505",ROCKY MASTELOTTO ROBERT MASTELOTTO,6,,,5,Not a,Not 100% compliant
217119,"JOHN S. JERICH, JR., INC.",NONE,,,,,MC159820,,,,,"910 SAXONBURG ROAD, R. D. #4 BUTLER PA 16001",(412) 352-3889,,,,,,,,,,Not a,Not 100% compliant
46330,BADGER BUS LINES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire Private Passengers (Business),,23313901,,07/31/2018,"3,471,000 (2017)","5501 FEMRITE DR MADISON, WI 53718",(608) 255-1511,(608) 571-0866,,,"5501 FEMRITE DR MADISON, WI 53718",DAVID MEIER PAMELA A WOOD,279,,,244,Not a,Not 100% compliant
59492,WALSH TRUCKING CO LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC267164,,,03/18/2020,"22,187,005 (2019)","1650 NW SUNDIAL RD TROUTDALE, OR 97060",(503) 667-1912,(503) 674-3002,davidn@walshtruckingco.com,,"1650 NW SUNDIAL RD TROUTDALE, OR 97060",BERNIE WALSH ROBERT WALSH,279,,,292,,Not 100% compliant
204935,PERDUE TRANSPORTATION INCORPORATED,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC152363,158012278,,02/04/2019,"23,782,815 (2018)","6906 ZION CHURCH ROAD SALISBURY, MD 21801",(410) 543-3404,(410) 543-5005,,,"6906 ZION CHURCH ROAD SALISBURY, MD 21801",RICHARD J HERNANDEZ THOMAS E POLLARD,279,,,301,,Not 100% compliant
305573,R & R TRANSPORTATION INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC204955,130736143,,05/24/2019,"18,272,440 (2018)","2095 SOUTH 2ND STREET LAKE PARK, MN 56554",(800) 683-0519,(218) 238-6411,ruthl@rrtransinc.com,www.rrtransinc.com,"PO BOX 28 LAKE PARK, MN 56554",RUTH LERUD CORY CHRISTIANSON,279,,,260,Not a,Not 100% compliant
841545,VULCAN AGGREGATES COMPANY LLC,AUTHORIZED FOR PROPERTY,VULCAN MATERIALS COMPANY,Carrier,Interstate,Authorized For Hire Private Property,MC448717,,,05/28/2020,"2,923,237 (2019)","115 EAST PARK DRIVE STE 100 BRENTWOOD, TN 37027",(615) 366-3577,(859) 361-4963,junkermanm@vmcmail.com,,"115 EAST PARK DRIVE STE 100 BRENTWOOD, TN 37027",STANLEY BASS,279,,,202,Not a,Not 100% compliant
120099,DEJARNETTE LUMBER COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,,,09/16/2019,"118,656 (2018)","17186 ALLIANCE DRIVE MILFORD, VA 22514",(804) 633-9821,(804) 633-9257,terrybullock@va.metrocast.net,,"P O BOX 67 MILFORD, VA 22514-0067",TERRY L BULLOCK TERESA S WHITE,2,,,1,Not a,Not 100% compliant
313301,BOWMAN'S MILK TRANSPORT LLC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,,,12/20/2019,"140,002 (2019)","282 MITCHELL RUSH ROAD ACCIDENT, MD 21520",(301) 746-8265,(301) 746-8271,,,"282 MITCHELL RUSH ROAD ACCIDENT, MD 21520",KENNETH J BOWMAN,4,,,4,Not a,Not 100% compliant
116868,ACME BRICK COMPANY,ACTIVE,ACME BRICK,Carrier,Interstate,Private Property,,8018772,,01/28/2020,"12,010,000 (2018)","3024 ACME BRICK PLAZA FORT WORTH, TX 76109",(817) 332-4101,(817) 390-1544,dmcgrady@brick.com,,"P O BOX 425 FORT WORTH, TX 76101",DAVID MCGRADY ED WATSON,280,,,206,Not a,Not 100% compliant
325199,M & M CARTAGE CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC182539,98095680,,07/25/2019,"21,021,109 (2017)","6220 GEIL LN LOUISVILLE, KY 40219",(502) 456-4586,(502) 456-1430,donhayden@mmcartage.com,,"PO BOX 32068 LOUISVILLE, KY 40232",JOSEPH D HAYDEN DENISE B HAYDEN,280,,,341,,Not 100% compliant
572641,GREATWIDE DALLAS MAVIS LLC,AUTHORIZED FOR PROPERTY,GREATWIDE DALLAS MAVIS,Carrier Broker,Interstate,Authorized For Hire,MC277164,,,01/22/2020,"28,346,030 (2019)","2150 CABOT BLVD WEST LANGHORNE, PA 19047",(800) 283-9700,,compliance@greatwide-tm.com,,"2150 CABOT BLVD WEST LANGHORNE, PA 19047",MATTHEW BATES,280,,,280,Not a,Not 100% compliant
599735,OMNISOURCE TRANSPORT LLC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire Private Property,MC285953,,,01/28/2019,"9,079,285 (2018)","3433 E WASHINGTON BLVD FORT WAYNE, IN 46806",(260) 439-8151,(260) 439-8168,lmerkle@omnisource.com,,"7575 W JEFFERSON BLVD FORT WAYNE, IN 46804",MIKE HAUSFELD,280,,,226,Not a,Not 100% compliant
239058,"FITZGERALD TRANSPORT, INC.",NONE,,,,,MC164437,,,,,384 AIR PARK RD. ASHLAND VA 23005,(804) 798-0696,,,,,,,,,,Not a,Not 100% compliant
289379,BRISTOL LOBSTER SALES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,09/19/2019,"2,000 (2018)","53 ROADS END BOOTHBAY HARBOR, ME 04538",(207) 592-4010,(207) 633-7643,bristollob@yahoo.com,,"53 ROADS END BOOTHBAY HARBOR, ME 04538",DAVID BEAN,1,,,1,Not a,Not 100% compliant
260827,ERNST ENTERPRISES INC,ACTIVE,ERNST READY MIX,Carrier,Interstate,Private Property,,44497691,,03/10/2020,"4,951,159 (2019)","3361 SUCCESSFUL WAY DAYTON, OH 45414",(937) 233-5555,(937) 237-2954,,,"PO BOX 13577 DAYTON, OH 45413",JOHN C ERNST JR MARK VANDEGRIFT,281,,,281,Not a,Not 100% compliant
413803,DUQUESNE LIGHT CO,ACTIVE,,Carrier Shipper,Intrastate Hazmat,Exempt For Hire Private Property ELECTRIC U,,7915606,,09/23/2019,"2,000,000 (2018)","411 SEVENTH AVE PITTSBURGH, PA 15219",(412) 393-8175,(412) 393-8044,coneill@duqlight.com,,"2833 NEW BEAVER AVE PITTSBURGH, PA 15233",STEVEN MALNIGHT ALEXANDER BURNS,281,,,900,Not a,Not 100% compliant
866748,RJ'S TRANSPORTATION LLC,AUTHORIZED FOR PROPERTY,,Carrier Cargo Tank,Interstate,Authorized For Hire,MC381167,,,10/01/2020,"12,268,782 (2019)","1737 HWY 190W PORT ALLEN, LA 70767",(225) 346-5490,(225) 346-6814,jason.gooch@rjstransport.com,www.crestwoodlp.com,"PO BOX 289 ROSEDALE, LA 70772",JASON GOOCH BRANDON FORTNEY,281,,,280,Not a,Not 100% compliant
929460,UNITED SITE SERVICES OF FLORIDA LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,02/11/2020,"6,515,000 (2019)","11574 PHILLIPS HIGHWAY JACKSONVILLE, FL 32256",(774) 512-2001,(508) 870-5712,aaron.kelley@unitedservices.com,,"118 FLANDERS RD WESTBOROUGH, MA 01581",SCOTT JAMROZ JEFF DUNLOP,281,,,140,Not a,Not 100% compliant
28536,SUNRISE TC INC,AUTHORIZED FOR PROPERTY,SUNRISE,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC216957,4236642,,06/28/2019,"2,200,000 (2018)","2025 W STATE STREET FREMONT, OH 43420",(419) 332-5468,(614) 221-3551,jedbookman@sunriseco-op.com,,"PO BOX 870 FREMONT, OH 43420",ANTHONY MYERS,282,,,309,Not a,Not 100% compliant
172096,BULK TRANSPORT COMPANY EAST INC,AUTHORIZED FOR PROPERTY,,Carrier Cargo Tank,Interstate,Authorized For Hire,MC146719 MC567146,89975023,,11/04/2019,"25,042,030 (2018)","334A BUSINESS CIRCLE PELHAM, AL 35124",(636) 717-2600,(636) 343-3042,mevans@btcbulk.com,www.btcbulk.com,"2280 CASSENS DRIVE FENTON, MO 63026",ROBERT B SCHILLI JR JOHN KOONS,282,,,282,Not a,Not 100% compliant
200400,CHESTERMAN COMPANY,ACTIVE,COCA COLA,Carrier,Interstate,Private Property,,175553437,,04/17/2020,1 (2019),"4700 SOUTH LEWIS BLVD SIOUX CITY, IA 51106",,(712) 255-3464,,,"4700 SOUTH LEWIS BLVD SIOUX CITY, IA 51106",CY W. CHESTERMAN JAY CHESTERMAN,282,,,282,Not a,Not 100% compliant
216491,MONTANA - DAKOTA UTILITIES CO,ACTIVE,,Carrier,Interstate,Private Property,,6962286,,02/14/2020,"1,612,519 (2019)","400 N 4TH STREET BISMARCK, ND 58501",(701) 224-5807,(701) 224-5885,leif.mattson@mdu.com,www.montana-dakota.com/,"400 N 4TH STREET BISMARCK, ND 58501",NICOLE KIVISTO,282,,,297,Not a,Not 100% compliant
910824,SHARP TRANSIT LLC,AUTHORIZED FOR PROPERTY,SHARP,Carrier,Interstate,Authorized For Hire,MC394995,,,03/19/2020,"37,680,000 (2019)","1355 LONG FERRY ROAD SALISBURY, NC 28146",(704) 630-1160,(704) 973-7739,michele.jacobs@sharptransit.com,,"1355 LONG FERRY ROAD SALISBURY, NC 28146",WILLIAM R WOOD III BEN R SHARP,282,,,437,Not a,Not 100% compliant
368475,LOCKHEED MARTIN CORPORATION,ACTIVE,LOCKHEED MARTIN,Carrier Shipper,Interstate,Private Property Private Passengers (Business),,,,06/08/2020,"1,225,628 (2019)","497 ELECTRONICS PARKWAY EP6 100A #3 LIVERPOOL, NY 13088",(315) 456-1095,,allison.l.norris@lmco.com,,"PO BOX 4840 EP6 100A #3 SYRACUSE, NY 13221",CAROL CALA,283,,,425,Not a,Not 100% compliant
370761,BENTON-GEORGIA LLC,ACTIVE,,Carrier,Interstate,Private Property,,195195771,,12/19/2019,"1,121,548 (2016)","7760 W BANKHEAD HWY DOUGLASVILLE, GA 30134-1415",(770) 942-8180,(770) 942-8258,dgreene@benton-georgia.com,,"PO BOX 838 DOUGLASVILLE, GA 30133-8258",MACK RHANEY MACK RHANEY,283,,,231,Not a,Not 100% compliant
680529,MORRISON SUPPLY COMPANY LLC,ACTIVE,MORSCO SUPPLY LLC,Carrier,Interstate,Private Property,,,,06/20/2020,"6,878,413 (2019)","15850 DALLAS PARKWAY DALLAS, TX 75248-3308",(817) 717-9812,(682) 730-5323,jforozco@morsco.com,,"15850 DALLAS PARKWAY DALLAS, TX 75248-3308",SASHA NIKOLIC JOHN TOMASSO,283,,,315,Not a,Not 100% compliant
856887,MONARK STUDENT TRANSPORTATION CORPORATION,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC383565,125046974,,06/22/2020,"2,610,000 (2019)","5374 WILLIAM FLYNN HIGHWAY GIBSONIA, PA 15044-9650",(724) 898-3563,(724) 898-2660,nwirth@monarktrans.com,,"5374 WILLIAM FLYNN HIGHWAY GIBSONIA, PA 15044-9650",MARK D. SCHMITT MONICA SCHMITT,283,,,260,Not a,Not 100% compliant
120954,W. WAYNE LUKE,NONE,,,,,MC48286,,,,,5969 STATION RD NORTH EAST ERIE PA 16428,(814) 725-9264,,,,,,,,,,Not a,Not 100% compliant
44952,NORTH PARK TRANSPORTATION CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC105350 MC128435,32008005,,02/07/2019,"10,072,753 (2016)","5150 COLUMBINE STREET DENVER, CO 80216-2305",(303) 295-0300,(303) 295-6244,mkuretich@nopk.com,,"5150 COLUMBINE ST DENVER, CO 80216-2305",MICHAEL M. KURETICH,284,,,227,Not a,Not 100% compliant
221517,NORTHERN STATES POWER COMPANY,ACTIVE,XCEL ENERGY,Carrier Shipper,Interstate,Private Property,,7945868,,07/25/2019,"2,923,514 (2018)","1400 WESTERN AVE EAU CLAIRE, WI 54703-3572",,(715) 737-5355,anne.m.gaitley@xcelenergy.com,,"825 RICE STREET ST PAUL, MN 55117",MARK STOERING GARY TUCKER,285,,,272,Not a,Not 100% compliant
337319,PAVESTONE LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC629009,185416385,,02/06/2020,"19,030,782 (2019)","5 CONCOURSE PARKWAY SUITE 1900 ATLANTA, GA 30328",(404) 634-9100,,mike.cramer@quikrete.com,,"5 CONCOURSE PARKWAY SUITE 1900 ATLANTA, GA 30328",DAVID JONES MIKE CRAMER,285,,,284,Not a,Not 100% compliant
558790,TRANSERVICIOS SA DE CV,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MX225501,,,06/20/2020,"200,000 (2019)","TEXCOCO 2772 JUAREZ, CI 32300",(915) 592-0304,(915) 598-8862,julio@transervicios.com,,"TEXCOCO 2772 JUAREZ, CI 32300",JULIO CONTRERAS,285,,,44,Not a,Not 100% compliant
835435,MADARIS TRANSPORTATION LLC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC369434,,,07/08/2019,"26,362,500 (2019)","100 W COLUMBIA ST 110 SCHUYLKILL HAVEN, PA 17972",(570) 385-9048,(570) 385-5970,draymond@evansdelivery.com,,"PO BOX 268 POTTSVILLE, PA 17901","DEBORAH RAYMOND MATTHEW J BATES, ESQ",285,,,270,Not a,Not 100% compliant
907316,OLDCASTLE APG SOUTH INC,AUTHORIZED FOR PROPERTY,OLDCASTLE APG SOUTH,Carrier,Interstate,Authorized For Hire Private Property,MC741624,,,09/24/2019,"14,616,831 (2018)","900 ASHWOOD PARKWAY SUITE 600 ATLANTA, GA 30338",(770) 804-3363,,chris.geske@oldcastle.com,,"900 ASHWOOD PARKWAY SUITE 600 ATLANTA, GA 30338",CHRIS.GESKE,285,,,215,Not a,Not 100% compliant
91655,APAC-ATLANTIC INC,ACTIVE,,Carrier,Interstate,Private Property,,,,05/20/2019,"3,785,000 (2018)","4817 RUTLEDGE PIKE KNOXVILLE, TN 37914",,(865) 546-9744,jritenour@harrisoncc.com,,"4817 RUTLEDE PIKE KNOXVILLE, TN 37914",BARNES BARTON ZACH COWAN,286,,,135,Not a,Not 100% compliant
340609,SOUTHERN CONCRETE MATERIAL,ACTIVE,,Carrier,Interstate,Private Property,,3168819,,10/02/2018,"3,357,000 (2017)","35 MEADOW ROAD ASHEVILLE, NC 28803",(828) 253-6421,(828) 254-3024,jlamm@scmusa.com,,"PO BOX 5395 ASHEVILLE, NC 28813",JEFF LAMM,286,,,286,Not a,Not 100% compliant
416564,ENTERGY MISSISSIPPI INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/07/2020,"4,529,275 (2019)","911 LARSON STREET JACKSON, MS 39202-3419",(225) 754-6032,(504) 836-2509,rschust@entergy.com,,"9585 PECUE LANE BATON ROUGE, MS 39202-3419",HALEY R. FISACKERLY,286,,,283,Not a,Not 100% compliant
857623,THOMAS CONCRETE OF SOUTH CAROLINA INC,ACTIVE,,Carrier,Interstate,Private Property,,,,12/30/2019,"3,908,400 (2019)","124 MOATS FOWLER RD ANDERSON, SC 29626",(770) 431-3320,(678) 309-3192,fleet@thomasconcrete.com,,"2500 CUMBERLAND PKWY STE 200 ATLANTA, GA 30339",LAWSON PORTER,286,,,226,Not a,Not 100% compliant
323837,OLDCASTLE SW GROUP INC,ACTIVE,,Carrier,Interstate,Private Property,,32080996,,07/25/2019,"7,895,875 (2018)","2273 RIVER ROAD GRAND JUNCTION, CO 81505",,(970) 243-5945,tara.tozer@na.crh.com,,"2273 RIVER ROAD GRAND JUNCTION, CO 81505",MARTIN MERX,287,,,250,Not a,Not 100% compliant
260974,PETERSON CONTRACTORS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC175570,41101809,,03/26/2019,"1,664,000 (2018)","104 BLACKHAWK ST REINBECK, IA 50669-1012",(319) 345-2713,(319) 345-2991,lcall@petersoncontractors.com,www.petersoncontractors.com,"P O BOX A REINBECK, IA 50669-0155",MARK PETERSON,288,,,178,Not a,Not 100% compliant
297060,KRISKA HOLDINGS LTD,AUTHORIZED FOR PROPERTY,KRISKA TRANSPORTATION,Carrier Broker,Interstate,Authorized For Hire,MC216528,,,11/15/2018,"30,641,664 (2017)","300 CHURCHILL ROAD PRESCOTT, ON K0E 1T0",(613) 925-5903,(613) 925-0746,twhiteman@kriska.com,www.kriska.com,"P O BOX 879 PRESCOTT, ON K0E 1T0",MARK SEYMOUR,288,,,319,,Not 100% compliant
309893,BLUE LINE FOODSERVICE DISTRIBUTION INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property FOODSERVIC,MC213213 MC773700,,,03/26/2019,"34,000,000 (2018)","24120 HAGGERTY ROAD FARMINGTON HILL, MI 48335",(248) 442-4536,(248) 893-4120,david.potts@bldcorp.com,,"24120 HAGGERTY ROAD FARMINGTON HILL, MI 48335",DOUG BOOKER BARRY CRANE,288,,,399,,Not 100% compliant
104037,NICK STRIMBU INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC123091,2834703,,06/26/2019,"10,890,000 (2018)","3500 PARKWAY DRIVE BROOKFIELD, OH 44403",(330) 448-4046,(330) 448-6774,billstrimbu@nickstrimbu.com,,"PO BOX 268 BROOKFIELD, OH 44403",WILLIAM J STRIMBU JOHN ULMER,99,,,90,,Not 100% compliant
83908,BARNHILL CONTRACTING COMPANY,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,24829988,,06/19/2018,"5,920,806 (2017)","800 TIFFANY BLVD SUITE 200 ROCKY MOUNT, NC 27804",,,,www.barnhillcontracting.com,"PO BOX 7948 ROCKY MOUNT, NC 27804",ROBERT BARNHILL JR ROBERT BARNHILL II,289,,,262,Not a,Not 100% compliant
159739,BORDER STATES INDUSTRIES INC,AUTHORIZED FOR PROPERTY,BORDER STATES,Carrier Broker,Interstate,Authorized For Hire Private Property,MC417884,47255799,,01/16/2019,"10,000,457 (2018)","105 25 ST N FARGO, ND 58102",(701) 293-5833,(701) 232-7673,jsipe@borderstates.com,www.borderstates.com,"PO BOX 2767 FARGO, ND 58108",DAVID WHITE JAMES SIPE,289,,,408,Not a,Not 100% compliant
