USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
376816,GRAND RIVER CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/19/2019,"90,000 (2010)","5025 40TH AVENUE HUDSONVILLE, MI 49426",(616) 669-5611,(616) 669-3466,,,"PO BOX 323 HUDSONVILLE, MI 49426-0323",WILLIAM KERSAAN JOHN B. KERSAAN,12,,,5,Not a,Not 100% compliant
376901,URIE TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC305634,,,02/01/2020,"170,218 (2019)","2424 E MAIN ST RANGELY, CO 81648",(970) 675-5766,(970) 675-2013,elaine@urietrucking.com,,"2424 E MAIN ST RANGELY, CO 81648",STEPHEN A URIE ELAINE C URIE,12,,,8,Not a,Not 100% compliant
377755,DOUG MEYER TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire Private Property,MC256190,151411923,,08/22/2019,"415,356 (2015)","I-480 COUNTY ROAD 3 DESHLER, OH 43516",(419) 278-6785,(419) 278-8256,dlmeyer@metalink.net,,"I-480 COUNTY ROAD 3 DESHLER, OH 43516",DOUGLAS L MEYER SHEENA SCHWIEBERT,12,,,7,Not a,Not 100% compliant
377975,ALLEN ENTERPRISES INC,ACTIVE,TRI-STATE WILBERT VAULT CO,Carrier,Interstate,Private Property,,95020947,,06/13/2019,"10,000 (2018)","2900 SOUTH 9TH STREET IRONTON, OH 45638-1460",(740) 532-5913,(740) 532-1080,tswilbertvault@yahoo.com,,"P O BOX 231 IRONTON, OH 45638",DOUGLAS M ALLEN CHARLIE ALLEN,12,,,12,Not a,Not 100% compliant
378036,PERRAS BROTHERS LLC,AUTHORIZED FOR PROPERTY,PERRAS BROS,Carrier,Interstate,Authorized For Hire Private Property,MC552478,,,05/16/2019,"51,000 (2018)","691 EARL GREY ROAD MORRISVILLE, VT 05661",(802) 888-4353,(802) 888-2840,heath.perras@perrasbros.com,,"691 EARL GREY ROAD MORRISVILLE, VT 05661",HEATH PERRAS KIRT PERRAS,12,,,9,Not a,Not 100% compliant
378039,9013-5393 QUEBEC INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC212431,,,08/26/2019,"870,000 (2018)","1255 RT 141 ST-HERMENEGILDE, PQ J0B 2W0",(819) 844-2478,(819) 844-0944,traceyrosehowe@hotmail.com,,"1255 RT 141 ST-HERMENEGILDE, PQ J0B 2W0",DOUGLAS HOWE ROSE HOWE,12,,,11,Not a,Not 100% compliant
378499,SUTHERLANDS FRIENDLY HOME IMPROVEMENT CENTERS INC IL,ACTIVE,,Carrier,Interstate,Private Property,,,,09/24/2019,"210,000 (2018)","4000 MAIN ST KANSAS CITY, MO 64111-2313",(816) 756-3000,(816) 360-2123,cpage@cimlbr.com,,"4000 MAIN ST KANSAS CITY, MO 64111-2313",ROBERT D SUTHERLAND JR LUCY SUTHERLAND,12,,,15,Not a,Not 100% compliant
378905,2747-2620 QUEBEC INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC227805,,,05/18/2020,"1,065,663 (2019)","239 CHEMIN LAVOIE COATICOOK, PQ J1A 2T7",(819) 849-7878,(819) 849-7839,2747@rcptransit.ca,,"C P 218 COATICOOK, PQ J1A 2T7",RICHARD C. PELLETIER,12,,,10,Not a,Not 100% compliant
378999,RAM FOREST PRODUCTS INC,ACTIVE,,Carrier,Interstate,Private Property,,88414479,,09/29/2019,"170,000 (2018)","1716 HONEOYE ROAD SHINGLEHOUSE, PA 16748",(814) 697-7181,(814) 697-7393,pwesterburg@ramforestp.com,,"1716 HONEOYE ROAD SHINGLEHOUSE, PA 16748",ROBERT A. MALLERY PAUL J. WESTERBURG,12,,,5,Not a,Not 100% compliant
379314,KIMMES-BAUER INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC346036,20475794,,02/18/2019,"70,000 (2016)","22100 LILLEHEI AVENUE HASTINGS, MN 55033",(651) 437-1973,(651) 437-6394,,,"22100 LILLEHEI AVENUE HASTINGS, MN 55033",PHILLIP DOFFING STEVEN G. BAUER,12,,,10,Not a,Not 100% compliant
379348,UP STATE TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC224098,,,12/01/2020,"1,332,925 (2019)","3452 W US-2 GULLIVER, MI 49840",(906) 283-3191,(906) 283-3194,upstate@centurytel.net,,"1091 N LEX NELSON RD GULLIVER, MI 49840",JAMES NORD WENDY J NORD,12,,,15,Not a,Not 100% compliant
379559,SCOBIE WATER SERVICE INC & TRUCKING,ACTIVE,,Carrier,Interstate,Private Property,,608580080,,07/08/2019,"451,042 (2014)","114 SPADE RD ROCHESTER, PA 15074-9802",(724) 774-7610,(724) 709-6514,scobietransit@gmail.com,,"114 SPADE RD ROCHESTER, PA 15074-9802",TERRY L SCOBIE,12,,,12,Not a,Not 100% compliant
379924,PRAIRIETOWN FEED SERVICE INC,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property AG/FARM CO,,,,04/09/2020,"240,500 (2019)","8587 N SCHILLER ST DORSEY, IL 62021-1810",(618) 888-2255,(618) 888-2831,justin_goebel@prairietownfeed.com,,"8587 N SCHILLER ST DORSEY, IL 62021-1810",MICHAEL L GOEBEL TIMOTHY GOEBEL,12,,,8,Not a,Not 100% compliant
379932,JOHN FORCE RACING INCORPORATED,ACTIVE,,Carrier,Interstate,Private Property,,785266651,,03/02/2019,"359,612 (2018)","498 SOUTHPOINT CIRCLE BROWNSBURG, IN 46112-2203",(317) 858-8900,(317) 858-8889,kelly@johnforceracing.com,,"498 SOUTHPOINT CIRCLE BROWNSBURG, IN 46112-2203",JOHN FORCE ADRIA HIGHT,12,,,23,Not a,Not 100% compliant
379990,RICK HAWKINS LUMBER COMPANY INC,AUTHORIZED FOR PROPERTY,RICK HAWKINS LOGGING LLC,Carrier,Interstate,Authorized For Hire Private Property,MC574008,,,12/05/2019,"71,000 (2018)","13720 US 62 KILLBUCK, OH 44637",(330) 276-5911,(330) 276-5011,hawkinslumber@centurylink.net,,"13720 US 62 KILLBUCK, OH 44637",RICK HAWKINS LINDA HAWKINS,12,,,4,Not a,Not 100% compliant
380030,SHANNAHAN WATER COMPANY INC,ACTIVE,SHARP WATER,Carrier,Interstate,Private Property,,617757521,,10/18/2019,"140,000 (2018)","129 COLUMBIA RD SALISBURY, MD 21801",(410) 742-3333,(410) 543-2222,,,"129 COLUMBIA RD SALISBURY, MD 21801",DASHIELL J. SHANNAHAN JR. CINDY B SHANNAHAN,12,,,8,Not a,Not 100% compliant
380059,ACME OIL SERVICE & REPAIR INC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,,,06/05/2020,"135,000 (2019)","5624 AMERICAN LEGION ROAD TYLER, TX 75708",(903) 531-0000,(903) 531-0315,michael@southwestoperating.com,,"5624 AMERICAN LEGION ROAD TYLER, TX 75708",MICHAEL N. ROMINES ROBERT ROMINES,12,,,8,Not a,Not 100% compliant
380625,RAWSON OPERATIONS INC,ACTIVE,,Carrier,Interstate,Private Property,,608459616,,05/12/2020,"10,000 (2019)","7413 NORTH NOTTAWA ROAD FARWELL, MI 48622",(989) 588-2499,(989) 588-3919,helen.rawson@yahoo.com,,"7413 NORTH NOTTAWA ROAD FARWELL, MI 48622",RAY RAWSON,12,,,6,Not a,Not 100% compliant
380887,K AND D EQUIPMENT CO INC,ACTIVE,,Carrier,Interstate,Private Property,,50970300,,04/23/2020,"196,559 (2019)","915 S 12TH AVE CORNELIUS, OR 97113",(503) 357-2193,(503) 357-3649,,,"PO BOX 489 CORNELIUS, OR 97113",DONNA K LEAHY,12,,,7,Not a,Not 100% compliant
381961,ALL METALS RECYCLING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC871525,119454015,,11/20/2019,"517,046 (2018)","2141 RT 15 WEST HARDWICK, VT 05843",(802) 472-5100,(802) 472-5155,rtowns70@yahoo.com,,"P O BOX 1028 MORRISVILLE, VT 05661",RANDY TOWNS RYAN TOWNS,12,,,13,Not a,Not 100% compliant
382090,L & A CONTRACTING COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,,,06/23/2020,"122,078 (2018)","100 SIMS ROAD HATTIESBURG, MS 39401",(601) 264-2100,(601) 264-3922,cs@landacontracting.com,,"P O BOX 16749 HATTIESBURG, MS 39404",O L SIMS II C T SUTHERLAND JR,12,,,5,Not a,Not 100% compliant
382578,GRADE A PETROLEUM CORPORATION,ACTIVE,,Carrier,Interstate,Private Property,,12368106,,02/11/2020,"200,000 (2019)","90 E HAWTHORNE AVE VALLEY STREAM, NY 11580",,(516) 568-1937,lclyne@gradealube.com,www.gradealube.com,"90 EAST HAWTHORNE AVENUE VALLEY STREAM, NY 11580",THOMAS J COMBER THOMAS J COMBER JR,12,,,12,Not a,Not 100% compliant
382854,BIOCLEAN MOBILE WASH INC,ACTIVE,BIOCLEAN SYSTEM AND SUPPLY INC,Carrier Shipper,Interstate,Private Property,,79709036,,03/04/2019,"115,000 (2016)","2151 MUSTANG DRIVE MOUNDS VIEW, MN 55112-1555",,(763) 786-4430,jody@biocleansystems.com,,"2151 MUSTANG DRIVE MOUNDS VIEW, MN 55112-1555",GREG KELLEY GREG KELLEY,12,,,15,Not a,Not 100% compliant
383290,SHEPPARD'S TRUCK REBUILDERS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire FOR-HIRE,MC535583,58645284,,10/30/2019,"256,436 (2018)","1209 INTERSTATE BLVD FLORENCE, SC 29501",(843) 662-9227,(843) 661-0592,sheppart@bellsouth.net,,"P O BOX 6526 FLORENCE, SC 29502","R.L. SHEPPARD, JR",12,,,9,Not a,Not 100% compliant
383498,LB TRUCK CO,ACTIVE,LB TRUCKING COMPANY,Carrier,Interstate,Authorized For Hire Private Property,,784628273,,07/29/2019,"10,000 (2004)","2003 CONAWAY ROAD BIG ROCK, VA 24603",(276) 530-9638,(276) 530-7873,elizabeth@medicalsolutionsunlimited.com,,"2003 CONAWAY ROAD BIG ROCK, VA 24603",LARRY ROBERT BELCHER,12,,,12,Not a,Not 100% compliant
383730,D OF K VAULT INC,ACTIVE,,Carrier,Interstate,Private Property,,113370308,,12/09/2019,"110,000 (2018)","304 PORTLAND RD IOLA, KS 66749",(620) 365-3332,(620) 365-2145,doug@clarkvault.com,,"PO BOX 867 IOLA, KS 66749-0867",DOUG BECK MARK BECK,12,,,11,Not a,Not 100% compliant
383839,TEC FOODS INC,ACTIVE,,Carrier,Interstate,Private Property,,76865674,,08/28/2019,"120,000 (2015)","4300 W OHIO STREET CHICAGO, IL 60624",(773) 638-5310,(630) 638-9170,eliot@tecfoodsinc.com,,"4300 W OHIO STREET CHICAGO, IL 60624",ELIOT COSTIANIS ELIOT COSTIANIS,12,,,12,Not a,Not 100% compliant
384335,SPARTAN DISTRIBUTING INC,ACTIVE,SUPERIOR DISTRIBUTING CO,Carrier,Intrastate Hazmat,Private Property,,017200924,,,,"5400 AURELIUS RD LANSING, MI 48911-4118",(517) 394-2060,,,,"5400 AURELIUS RD LANSING, MI 48911-4118",,12,,,8,Not a,Not 100% compliant
384558,WILLIAM E BABIKOW & SONS,ACTIVE,BABIKOW GREENHOUSES INC,Carrier,Interstate,Private Property,,22400865,,10/23/2018,"200,000 (2017)","7838 BABIKOW RD BALTIMORE, MD 21237-3306",(410) 391-4200,(410) 574-7582,tim@babikow.com,,"7838 BABIKOW RD BALTIMORE, MD 21237-3306",TIM BABIKOW DONALD W. BABIKOW,12,,,12,Not a,Not 100% compliant
384675,HYDRO-CLEAN INC,ACTIVE,ALL-SHRED,Carrier,Interstate,Private Property,,60520954,,06/18/2020,"300,000 (2019)","1691 MADISONVILLE ROAD MADISON TWP, PA 18444",(570) 842-6464,(570) 848-2499,allshred1@echoes.net,www.allshred-1.com,"PO BOX 155 MOSCOW, PA 18444",LARRY HARTPENCE DON HARTPENCE,12,,,4,Not a,Not 100% compliant
385782,WILBER TRUCKING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,,156961740,,06/28/2019,"550,000 (2018)","N25318 WILBER ROAD ARCADIA, WI 54612-9501",(608) 323-3308,(608) 323-3300,wlimepro@triwest.net,,"N25318 WILBER ROAD ARCADIA, WI 54612-9501",KENNETH WILBER DENNIS KLONECKI,12,,,12,Not a,Not 100% compliant
386428,BRI-DEN ROOFING,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,154523583,,03/13/2017,"240,000 (2015)","459 29TH ST ASHLAND, KY 41101",(606) 325-8639,(606) 329-8814,ribrianmorrison@gmail.com,,"459 29TH ST ASHLAND, KY 41101",BRIAN R MORRISON R BRIAN MORRISON,12,,,3,Not a,Not 100% compliant
386442,J L MCCOOL CONTRACTORS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,03/20/2020,"50,000 (2019)","11700 HWY 613 MOSS POINT, MS 39562",(228) 769-9771,(228) 769-9773,larry@jlmccool.com,,"P O BOX 1765 PASCAGOULA, MS 39568-1765",RICHARD D. MCCOOL LARRY O LEE SR,12,,,11,Not a,Not 100% compliant
386470,NEUERBURG TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC251114,,,09/09/2019,"660,000 (2016)","1111 27TH STREET FAIRBURY, NE 68352-0663",(402) 729-3483,(402) 729-3536,neuerburg@diodecom.net,,"PO BOX 663 FAIRBURY, NE 68352-0663",PHILIP NEUERBURG JULIE NEUERBURG,12,,,11,Not a,Not 100% compliant
386576,THE LAWN BEAUTICIANS INC,ACTIVE,,Carrier,Interstate,Private Property,,884302162,,07/01/2019,"140,000 (2018)","400 AQUEDUCT ROAD CRANSTON, RI 02910",(401) 942-4828,(401) 944-4815,adefusco@lb.necoxmail.com,,"400 AQUEDUCT ROAD CRANSTON, RI 02910",ALAN M MUOIO DAVID MUOIO,12,,,11,Not a,Not 100% compliant
386620,L 3 FARMS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,622875664,,10/24/2006,"20,000 (2003)","33760 LINN WEST DR SHEDD, OR 97377",(541) 466-3009,(541) 466-3023,,,"33760 LINN WEST DR SHEDD, OR 97377",RIP LEWIS GUY LEWIS,12,,,5,Not a,Not 100% compliant
386656,PREMIER ALFALFA INC,ACTIVE,,Carrier,Interstate,Authorized For Hire,,364611285,,01/15/2019,"455,978 (2018)","400 NW AVE HUGOTON, KS 67951",(620) 544-4545,(620) 544-4510,premalf@pld.com,,"P O BOX 518 HUGOTON, KS 67951-0518",JIM ALLEN KAY ALLEN,12,,,12,Not a,Not 100% compliant
386752,SHEETZ INC,ACTIVE,,Carrier,Interstate,Private Property,,13818448,,02/06/2019,"360,000 (2018)","5700 6TH AVE ALTOONA, PA 16602-1111",(814) 239-1497,(814) 239-5916,rsmith@sheetz.com,sheetz.com,"242 SHEETZ WAY CLAYSBURG, PA 16625",JOSEPH SHEETZ JOSEPH SHEETZ,12,,,13,Not a,Not 100% compliant
386839,SALINA CONCRETE PRODUCTS INCORPORATED,ACTIVE,KANSAS BUILDING PRODUCTS,Carrier Shipper,Interstate,Private Property,,7118557,,11/22/2019,"260,000 (2018)","1600 SOUTH HOOVER ROAD WICHITA, KS 67209-2812",(316) 943-3241,(316) 943-8194,doug.sommers@monarchcement.com,,"PO BOX 9463 WICHITA, KS 67227-0463",KENT WEBBER,12,,,6,Not a,Not 100% compliant
386883,TC REDI MIX INC OF YOUNGSTOWN OHIO,ACTIVE,,Carrier,Interstate,Private Property,,131198061,,05/08/2020,"40,000 (2009)","2400 POLAND AVE YOUNGSTOWN, OH 44502",(330) 755-2143,(330) 755-2281,service@tcredimix.com,,"2400 POLAND AVE YOUNGSTOWN, OH 44502",SHERRY ANDREWS SUSAN KIRKWOOD,12,,,12,Not a,Not 100% compliant
386910,SIMPSON TOWING INC,AUTHORIZED FOR PROPERTY,SIMPSON'S TOWING,Carrier,Interstate,Authorized For Hire,MC697976,,,05/13/2020,"267,491 (2020)","1308 NORTH DIVISION STREET SALISBURY, MD 21801",(410) 742-6772,(410) 742-7465,sjoan85@aol.com,,"1308 NORTH DIVISION STREET SALISBURY, MD 21801",JOAN SIMPSON JEFFREY SIMPSON,12,,,5,Not a,Not 100% compliant
387072,KLEIN FARM EQUIPMENT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC327267,,,05/04/2020,"80,000 (2019)","1043 COUNTY ROAD 300 E SEYMOUR, IL 61875-9723",(217) 687-5760,(217) 687-2804,dgk1979@gmail.com,,"1043 COUNTY ROAD 300 E SEYMOUR, IL 61875-9723",DEBORAH E. KLEIN,12,,,20,Not a,Not 100% compliant
387546,ACTION OIL COMPANY,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,112744636,,09/05/2014,"490,000 (2013)","111 WOODVALE ST DUNBAR, PA 15431",(724) 277-8170,(724) 277-0641,gluccioniaws@yahoo.com,,"111 WOODVALE ST DUNBAR, PA 15431",EMIDIO CROCETTI SR GINA M LUCCIONI,12,,,6,Not a,Not 100% compliant
387960,R & R PETROLEUM EQUIPMENT SALES INC,ACTIVE,,Carrier,Interstate,Private Property,,22758148,,10/09/2019,"5,610 (2018)","5115 COUNTY ROAD 81 N FARGO, ND 58102-7401",(701) 293-1707,(701) 293-0310,,,"5115 COUNTY ROAD 81 N FARGO, ND 58102-7401",JIM SCHAEFER JUNELL SCHAEFER,12,,,10,Not a,Not 100% compliant
388501,MAILENDER INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC768303,17655705,,02/21/2020,"397,900 (2018)","9500 GLADES DRIVE HAMILTON, OH 45011",(513) 942-5453,(513) 942-6070,rparnell@mailender.com,,"9500 GLADES DRIVE HAMILTON, OH 45011",KEN MAILENDER ANDREW ABEL,12,,,14,Not a,Not 100% compliant
388802,LA PLATA CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,94139466,,12/20/2019,"40,000 (2013)","1611 HIGHWAY 170 LA PLATA, NM 87418-9612",(505) 325-3000,,laplataconst@aol.com,,"1611 HIGHWAY 170 LA PLATA, NM 87418-9612",JASON T. MONTOYA ANTHONY S MONTOYA,12,,,4,Not a,Not 100% compliant
389020,POOL BUILDERS INC,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property,,626429351,,06/12/2020,"130,000 (2017)","810 PROVIDENCE HWY NORWOOD, MA 02062-4741",(781) 762-0017,(781) 762-0401,poolbuilders@comcast.net,,"810 PROVIDENCE HWY NORWOOD, MA 02062-4741",STEVEN SHEPLEY,12,,,7,Not a,Not 100% compliant
389167,PATERSON GLOBALFOODS INC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,200492502,,05/26/2020,"298,831 (2019)","2200 - 333 MAIN STREET WINNIPEG, MB R3C 4E2",(204) 956-2090,(204) 942-4758,,,"27085 RPO WINNIIPEG SQUARE WINNIPEG, MB R3C 4T3",ANDREW PATTERSON GERRY H. VOTH,12,,,12,Not a,Not 100% compliant
390221,M6 CONCRETE ACCESSORIES COMPANY INC,ACTIVE,,Carrier Shipper,Interstate,Private Property,,184040467,,02/18/2020,"240,000 (2019)","1030 S MCCOMAS WICHITA, KS 67213",(316) 263-7251,(316) 944-0715,kevinm@conacc.com,www.conacc.com,"1030 S MCCOMAS WICHITA, KS 67213",J D MUNLEY,12,,,12,Not a,Not 100% compliant
390935,CHARLES WILSON,AUTHORIZED FOR PROPERTY,WILSON TRUCKING COMPANY INC,Carrier,Interstate,Authorized For Hire,MC218964,,,04/30/2019,"1,477,159 (2018)","908 WHEELER AVE NORTH DOUGLAS, GA 31533",(912) 260-0032,(912) 260-0035,chuckawilson@windstream.net,,"908 WHEELER AVE NORTH DOUGLAS, GA 31533",CHARLES WILSON JR,12,,,12,Not a,Not 100% compliant
391286,J TROPEANO INC,ACTIVE,,Carrier,Interstate,Private Property,,65145575,,07/30/2018,"120,000 (2017)","1780 OSGOOD ST NORTH ANDOVER, MA 01845",(689) 689-2745,(978) 683-2801,ltanner@jtropeano.com,,"1780 OSGOOD ST NORTH ANDOVER, MA 01845",LOUISA TANNER TIMOTHY J TANNER,12,,,3,Not a,Not 100% compliant
391422,LAUGHLIN TRANSIT INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC227037,,,02/10/2020,"141,715 (2019)","1630 THOMAS EDISON DR LAUGHLIN, NV 89029",(702) 298-2535,(702) 298-2637,tparker@riversideresort.com,,"PMB 500 1650 CASINO DR LAUGHLIN, NV 89029",THERESA PARKER DONALD J LAUGHLIN,12,,,8,Not a,Not 100% compliant
391896,ADLER BROTHERS CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,1584127,,06/14/2019,"110,000 (2018)","115 MAPLEVILLE ROAD GREENVILLE, RI 02828",(401) 949-2727,(401) 949-3573,sadler@adlerbros.com,,"115 MAPLEVILLE ROAD GREENVILLE, RI 02828",SCOTT D. ADLER,12,,,12,Not a,Not 100% compliant
391950,COBBS WELDING & RENTAL SERVICE INC,ACTIVE,,Carrier,Interstate,PENDING MC,,53497152,,06/10/2020,"21,897 (2019)","12879 CHUMUCKLA HWY JAY, FL 32565",(850) 336-3121,,cobbswelding@panhandle.rr.com,,"PO BOX 786 JAY, FL 32565",CLINTON DUANE DIAMOND DONNA COBB DIAMOND,12,,,4,Not a,Not 100% compliant
392340,COXON'S TOWING SERVICE LTD,NOT AUTHORIZED,,Carrier,Interstate,Authorized For Hire,MC252570,,,10/25/2018,"284,304 (2017)","4891 MANNING RD MAIDSTONE, ON N0R 1K0",(519) 251-0331,(519) 979-5220,chuck@csrcoxons.com,,"4891 MANNING RD MAIDSTONE, ON N0R 1K0",BRAD COXON,12,,,10,Not a,Not 100% compliant
392495,B & B SUPPLY STORES LLC,ACTIVE,,Carrier,Interstate,Private Property,,65312142,,05/04/2020,"383,980 (2019)","740 HWY 56 EAST FRANKLIN, AR 72536",(870) 994-7472,(870) 322-7041,dan.munroe@canyongroupllc.com,,"PO BOX 229 FRANKLIN, AR 72536",DAN MUNROE VICTORIA ZEIGER,12,,,9,Not a,Not 100% compliant
392684,NAGEL TRUCKING & MATERIALS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC231773,41719741,,02/11/2020,"263,114 (2019)","1043 PARAMOUNT PKWY BATAVIA, IL 60510-1454",(630) 879-6600,(630) 879-6690,scott@nageltrucking.com,,"1043 PARAMOUNT PKWY BATAVIA, IL 60510-1454",BRUCE R NAGEL,12,,,11,Not a,Not 100% compliant
392795,SCHMITZ INC,ACTIVE,,Carrier,Interstate,Private Property,,831242052,,05/24/2019,"50,000 (2018)","1723 25TH STREET EMERADO, ND 58228-9704",(701) 594-3949,(701) 594-2014,schmitzinc@wiktel.com,,"PO BOX 275 EMERADO, ND 58228-0275",GLENN E SCHMITZ JEFFREY M SCHMITZ,12,,,6,Not a,Not 100% compliant
393507,F P DUFFY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property PRIVATE CA,MC736763,156234452,,03/14/2019,"490,000 (2014)","52 BOG & VLY LANE LINCOLN PARK, NJ 07035",(973) 633-1266,,fred.moran@fpduffy.com,,"PO BOX 665 LINCOLN PARK, NJ 07035",FRED J MORAN,12,,,11,Not a,Not 100% compliant
393836,DOKA USA LTD,ACTIVE,,Carrier,Interstate,Private Property,,49850167,,08/09/2019,"145,882 (2013)","214 GATES RD LITTLE FERRY, NJ 07643-1917",(201) 641-6500,(201) 641-6254,,,"214 GATES RD LITTLE FERRY, NJ 07643-1917",LUIS MORRAL MARKUS WEISS,12,,,11,Not a,Not 100% compliant
394007,HAZLETON OIL AND ENVIRONMENTAL,ACTIVE,,Carrier,Interstate,Private Property,,84876457,,05/23/2018,"254,215 (2017)","300 TAMAQUA STREET HAZLETON, PA 18201",(570) 929-1793,(570) 929-3048,rkelly@hazletonoil.com,,"300 TAMAQUA ST HAZLETON, PA 18201-1034",SLOANE SIX SCOTT CLEMENS,12,,,7,Not a,Not 100% compliant
394506,LES ENTREPRISES GIKEM INC,AUTHORIZED FOR PROPERTY,EGI TRANSPORT,Carrier,Interstate,Authorized For Hire,MC214915,,,07/25/2019,"1,261,616 (2018)","441 RANG DE L'EGLISE ST-EUGENE, PQ J0C 1J0",(819) 396-2754,(819) 396-2651,martin@egitransport.com,,"441 RANG DE L'EGLISE ST-EUGENE, PQ J0C 1J0",MARTIN HOULE MELISSA MARTEL,12,,,11,Not a,Not 100% compliant
395113,J TORRES CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC596750,76222108,,03/29/2019,"663,911 (2018)","5810 SOUTH UNION AVE BAKERSFIELD, CA 93307",(661) 832-2635,(661) 832-3980,joe@jtccorp.com,JTCCORP.COM,"PO BOX 41105 BAKERSFIELD, CA 93384","JOE TORRES EMILY P, TORRES",12,,,14,Not a,Not 100% compliant
395256,J N GIAMMARINO CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,63063374,,06/19/2019,"100,000 (2018)","671 CONKLIN RD BINGHAMTON, NY 13903-2717",(607) 724-0840,(607) 724-1676,office@jngiammarino.com,,"671 CONKLIN RD BINGHAMTON, NY 13903-2717",REGINA GIAMMARINO NICHOLAS GIAMMARINO,12,,,6,Not a,Not 100% compliant
395263,CECIL H GANNON & SONS INC,ACTIVE,,Carrier,Interstate,Private Property,,84987510,,05/11/2020,"112,271 (2019)","9706 LONGWOODS RD EASTON, MD 21601-5836",(410) 822-0069,(410) 822-0069,,,"9706 LONGWOODS RD EASTON, MD 21601-5836",GARY D GANNON GLEN C GANNON,12,,,11,Not a,Not 100% compliant
395514,CHILDERS CONCRETE CO,ACTIVE,,Carrier Shipper,Intrastate Non-Hazmat,Private Property,,,,03/25/2020,"72,000 (2018)","200 WISE AVENUE HIGH POINT, NC 27260",(336) 841-3111,(336) 841-8703,mitch@childersconcrete.com,,"PO BOX 777 HIGH POINT, NC 27261",MITCHELL CHILDERS JR KEN NANCE,12,,,10,Not a,Not 100% compliant
396207,S & S GIANT TIRE INC,ACTIVE,,Carrier,Interstate,Private Property,,108352451,,02/07/2020,"45,472 (2016)","111 INDUSTRY PKWY NICHOLASVILLE, KY 40356-9114",(859) 887-1145,,office@ssgianttire.com,,"111 INDUSTRY PKWY NICHOLASVILLE, KY 40356-9114",AARON COBB ROSA HENDERSON,12,,,10,Not a,Not 100% compliant
396276,BASIN DISPOSAL OF WASHINGTON LLC,ACTIVE,BASIN DISPOSAL OF WALLA WALLA,Carrier,Intrastate Non-Hazmat,Private Property SOLID WAST,,,,07/19/2019,"185,000 (2018)","2021 N COMMERCIAL AVE PASCO, WA 99302",(509) 547-2476,(509) 547-8617,office@basindisposal.com,,"PO BOX 3850 PASCO, WA 99302",DARRICK DIETRICH,12,,,10,Not a,Not 100% compliant
396944,PARKER'S EXPRESS INC,INACTIVE USDOT NUMBER PER 49 CFR 390.19(B)(4); BIENNIAL UPDATE OF MCS-150 DATA NOT COMPLETED,,Carrier Broker,Interstate,Authorized For Hire,MC198422,,,10/12/2018,"1,000,000 (2018)","152 SOUTH DUPONT HWY NEW CASTLE, DE 19720",(302) 221-5777,(302) 221-5778,,,"PO BOX 12585 WILMINGTON, DE 19850",JOSEPH F PARKER JR LINDA PARKER,12,,,13,Not a,Not 100% compliant
